-1;-1;1;-2;4;2;-1;-2;
-2;-2;-1;-2;4;1;-6;-1;
1;-2;-2;-5;-14;6;13;2;
-2;-1;0;2;1;-5;-19;-3;
4;-1;-1;0;-5;7;10;0;
0;0;0;1;9;5;-1;0;
1;0;0;1;0;6;6;0;
-1;1;0;4;5;-2;2;0;
-2;0;-2;-2;7;3;-7;-2;
-2;-1;0;0;-8;3;1;-1;
-3;-2;-1;0;16;-2;0;-2;
-1;-1;-2;-2;-12;-15;-6;-2;
-1;-1;1;4;27;8;6;0;
-1;-2;-2;-3;-16;-3;-9;-2;
1;-2;0;2;7;-3;-1;-3;
-1;0;-1;-5;-3;1;-6;-2;
-2;-2;-3;-7;-8;3;2;-4;
-1;-1;-1;1;-4;-9;-13;-1;
0;0;1;-3;-11;0;2;1;
1;1;0;0;9;21;3;2;
1;1;-2;1;-7;-15;-2;-3;
0;0;0;-1;3;12;7;-2;
-3;0;-1;3;6;-10;-9;-2;
-1;-1;2;4;2;-10;-6;-1;
-1;-2;-2;-4;-5;10;5;1;
1;1;1;-1;-1;-3;-4;1;
0;-1;-2;-1;-18;-5;-6;0;
0;-2;-1;0;7;8;13;0;
-1;-2;-1;-1;5;-8;-3;-1;
-1;1;0;4;1;-5;1;-1;
-1;-2;-1;-3;-11;-3;-6;-1;
-1;-2;-1;-2;-3;5;4;0;
0;-1;0;2;-10;-1;3;-1;
0;-1;0;-5;2;2;-8;-1;
1;1;1;0;-1;-5;2;1;
-2;-1;-1;-1;1;2;7;0;
-1;2;-1;-3;0;5;2;-2;
-2;-1;-2;2;7;4;1;-1;
-1;-2;-1;-3;-4;1;-1;-3;
-2;-1;-2;5;16;-1;-8;-2;
-1;0;1;0;-5;9;9;2;
-2;-2;-1;-3;-5;-7;-3;-1;
-1;-3;-2;-2;-4;2;5;-2;
-2;-2;-1;-2;13;-9;-14;-2;
0;0;-1;-3;-6;10;-2;2;
-2;-2;-3;2;-5;-10;7;-3;
-1;1;-2;0;4;5;-3;1;
-1;0;-1;-8;-27;-9;11;-1;
-1;-2;-2;2;8;4;2;0;
0;-1;1;-2;8;1;-3;-3;
-2;0;-2;2;-4;-8;-12;-2;
-2;-2;-3;-3;-8;6;15;-2;
-1;0;0;-1;4;-11;-4;0;
-1;0;0;-4;-2;14;5;1;
-1;-3;-2;3;7;-1;7;0;
0;0;1;2;-4;-5;-12;-2;
0;-3;-1;2;-4;-6;6;-1;
-1;0;1;-1;7;11;30;1;
-1;-1;0;-2;2;-3;-5;0;
0;-1;0;0;2;5;-2;-3;
-3;1;-1;-1;-7;-15;0;1;
-1;0;0;3;-1;1;-10;-1;
-2;0;-2;-5;-7;-12;-7;-2;
0;-3;0;4;17;8;4;-1;
-2;-2;-2;-2;-2;-5;-4;-5;
0;1;-2;-3;0;-3;0;1;
-1;0;-2;-3;-3;-1;-3;0;
-1;1;1;-1;0;-3;-7;0;
1;-1;-2;1;5;12;8;0;
0;-2;-1;-1;-2;-16;-15;-3;
1;-1;-1;-2;-3;4;10;1;
-1;-1;-2;-3;-7;-6;0;-1;
0;-4;-3;0;8;8;6;0;
-4;-1;1;-4;-8;-2;-6;-1;
-1;-1;0;0;2;-5;-7;-2;
-2;-2;1;-3;-12;-10;-9;0;
-1;-1;-2;-3;-3;-2;12;1;
0;0;-3;0;5;2;-8;-3;
0;0;2;1;-8;-3;-5;-1;
-1;-2;-2;-5;-5;4;6;-1;
